company_code,total_score,match_level,summary,policy_keywords,_status,policy_direction_score,policy_direction_reason,tech_content_score,tech_content_reason,industry_chain_score,industry_chain_reason,growth_prospect_score,growth_prospect_reason
600918,42,轻度契合,公司主营业务为证券金融服务，未直接属于国家产业政策明确支持的新兴支柱产业或未来产业，仅通过服务新兴产业融资形成间接关联，整体契合度较低。,"战略性新兴产业, 先进制造业集群, 未来产业孵化与加速计划",success,10,公司主营为证券投资银行、财富管理、资产管理、期货等金融服务业务，属于金融证券服务行业；而国家产业政策重点方向聚焦集成电路、航空航天、生物医药、高端装备、新能源、新材料等新兴支柱产业及类脑智能、量子信息等未来产业，金融服务未被直接列入政策明确支持或鼓励的产业方向，仅通过服务实体企业融资形成间接关联。,5,公司业务不涉及政策强调的芯片设计制造、工业机器人、动力电池、生物医药技术、人工智能算法、量子信息等关键技术或核心环节，缺乏直接的技术含量匹配点。,12,公司作为证券金融机构，处于政策重点产业链之外的资本服务配套环节，可为新兴产业企业提供上市融资、并购重组、资产管理等中介服务，属于间接服务型配套角色，而非政策重点产业链中的核心或关键节点。,15,产业政策大力培育新兴产业和未来产业，将带动相关企业直接融资与资本运作需求，公司作为券商可获得一定的业务增量；但政策文本未对证券行业给出直接支持措施，其政策红利主要来自间接传导，空间有限且不确定。
603899,42,轻度契合,公司主营业务与传统消费品工业政策方向有一定契合，但技术含量低，产业链地位边缘，整体契合度有限。,"消费品工业, 轻工, 增品种、提品质、创品牌, 服务业数字化转型",success,16,主营业务属于政策鼓励的消费品工业/轻工领域，但并非新兴支柱产业或未来产业，政策支持力度一般。,8,产品为传统文具，技术含量较低，不涉及政策强调的关键核心技术或高端制造环节。,6,处于传统消费品产业链，非政策重点产业链（如集成电路、新能源等）的核心或配套环节。,12,受益于消费升级和数字化转型政策，但政策红利空间相对有限。
002739,42,轻度契合,公司主营影视放映、广告与影视投资等文化传媒业务，与所列国家产业政策重点方向（新兴支柱产业、未来产业及核心数字技术）关联度有限，仅可通过VR/AR与数字内容场景获得间接政策溢出，整体契合度偏低。,"虚拟现实与增强现实, 数字产业化, 数字化应用场景, 服务业数字化转型",success,11,公司主营为电影放映、广告代理、影视剧投资制作及潮玩、游戏等业务，属于文化传媒与消费服务领域，并未被列入政策文本明确支持的新兴支柱产业（集成电路、航空航天、生物医药、高端装备、新能源汽车、新能源、新材料）或未来产业（类脑智能、量子信息、基因技术、未来网络、深海空天、氢能与储能）方向；仅在'数字经济'中虚拟现实与增强现实、数字内容等方向存在间接交集，直接匹配度较低。,9,业务技术含量主要集中在影视内容制作、院线放映与票务、广告投放等应用层面，未涉及政策强调的关键算法、高端芯片、操作系统、传感器、基础软件等核心技术环节；仅在影院沉浸式放映、VR/AR体验及网络游戏等数字内容形态上与政策提及的技术方向有边缘关联。,9,公司处于文化娱乐消费的终端与内容发行放映环节，在政策重点培育的先进制造业集群、数字经济核心产业链、未来产业链中基本不占位置，至多作为虚拟现实、数字内容等数字化应用场景的落地渠道之一，属于产业链边缘配套角色。,13,政策文本未对影视院线、广告及影视剧投资给出直接支持条款，公司难以直接享受本文件所列新兴支柱产业与未来产业的政策红利；仅在服务业数字化转型、数字化应用场景试点、虚拟现实与增强现实等方向存在潜在的场景拓展空间，政策红利释放有限且不确定。
600177,42,轻度契合,公司以品牌服装、地产开发与投资为主业，仅品牌服装部分与'消费品工业增品种、提品质、创品牌'的传统产业升级方向存在有限关联，整体与新兴产业和未来产业政策契合度较低。,"消费品工业, 纺织, 增品种、提品质、创品牌, 传统产业改造升级, 智能制造",success,15,品牌服装属于纺织服装等消费品工业，政策在'推动制造业优化升级'中明确提出扩大轻工、纺织等优质产品供给，推动'增品种、提品质、创品牌'，与公司品牌服装主业有一定契合；但地产开发与投资业务不属于政策鼓励方向，房地产在'十四五'期间处于调控与去杠杆语境，对整体匹配度形成拖累。,8,主营为品牌衬衫、西服、裤子、上衣等传统服装制造与销售，属于劳动与品牌驱动型业务，未涉及政策强调的集成电路、高端装备、新材料、人工智能、基因技术等关键核心技术环节；地产开发亦无高技术含量特征。,8,公司处于纺织服装产业链的品牌与销售端，属于政策重点培育的先进制造业集群、战略性新兴产业链之外的配套/传统环节；房地产开发和项目投资更是政策核心支持链条的边缘位置。,11,政策对消费品工业以'提品质、创品牌'和绿色制造、智能制造改造为主，红利空间温和有限，更多体现为传统产业升级的存量优化；公司无法直接受益于新兴支柱产业与未来产业的高增长政策倾斜。
600872,42,轻度契合,公司主营调味品及房地产，仅调味品业务可对应消费品工业提质升级的一般性政策表述，未进入新兴支柱产业或未来产业清单，与当前国家产业政策重点方向契合度较低。,"消费品工业, 增品种、提品质、创品牌, 轻工, 传统产业改造升级",success,14,酱油、鸡精粉等调味品属于消费品工业中的食品/轻工范畴，政策文本在'传统产业改造升级'部分提到'扩大轻工、纺织等优质产品供给，推动增品种、提品质、创品牌'，属于被鼓励但非核心的方向；而园区及房地产开发运营业务不属于政策明确支持方向，公司整体业务未落入新兴支柱产业或未来产业清单。,7,调味品研发生产以传统食品发酵、调配工艺为主，与政策强调的集成电路、高端装备、生物医药、人工智能、新材料等关键核心技术环节无直接关联，仅可勉强调入'消费品品质提升'的一般性技术升级范畴，技术含量匹配度低。,10,公司在调味品这一民生消费品链条中属于生产制造环节，处于政策重点培育产业链（集成电路、航空航天、新能源、数字产业等）之外；房地产及园区运营属于政策调控而非重点扶持领域，整体产业链地位边缘。,11,消费品工业升级、品牌建设等导向可为调味品业务带来一定品牌化、品质化的政策红利，但政策支持力度与资源倾斜远低于新兴支柱产业与未来产业；房地产业务受政策约束，难以获得新增政策空间，整体政策红利有限。
601318,42,轻度契合,公司主营为综合金融与保险银行业务，与产业政策聚焦的硬科技与新兴制造方向无直接对应，仅金融科技赋能板块与数字经济政策存在有限关联，整体契合度偏低。,"数字经济, 人工智能, 大数据, 区块链, 云计算",success,10,公司主营为寿险及健康险、财产保险、银行、资产管理等传统金融服务，并未列入政策明确支持的集成电路、航空航天、生物医药、新能源、新材料等新兴支柱产业或未来产业；仅'金融赋能业务'与数字经济、人工智能、大数据等政策方向存在间接关联。,11,保险、银行、资管业务本身不属于政策强调的关键技术或核心环节，但公司金融赋能板块涉及云计算、大数据、人工智能、区块链等技术应用，与政策提及的数字经济技术方向有部分重合，技术属性偏应用层而非底层核心技术攻关。,9,在政策重点培育的先进制造、新能源、数字产业等产业链中，公司并非核心环节或关键配套，其角色更接近通过保险资金运用和金融科技输出为上述产业提供资金与数字化工具支持，属于产业链外围的服务支撑方。,12,传统金融业务本身难以直接获得产业政策红利，政策支持力度主要体现为对金融服务实体经济、数字金融和科技赋能方向的引导，公司可借此在科技输出与资金配置上获得一定发展空间，但政策弹性有限。
300144,42,轻度契合,公司主营现场演艺和旅游服务，与2021年国家产业政策重点方向关联较弱，仅因服务业数字化转型略有契合。,"服务业数字化转型, 数字化应用场景",success,12,主营业务为现场演艺和旅游服务，不直接属于政策列明的新兴支柱产业或未来产业，仅与‘深入推进服务业数字化转型’存在间接关联。,8,歌舞表演、主题公园运营及旅游服务不属于政策强调的关键技术或核心环节，旅游电子商务和设计策划仅涉及有限数字化应用。,8,公司处于文化旅游服务环节，不在集成电路、航空航天、生物医药、新能源、数字经济等重点产业链的核心或配套位置。,14,政策未直接支持现场演艺和主题公园，仅在服务业数字化转型、数字化应用场景方面有少量潜在红利，政策空间有限。
600600,42,轻度契合,公司主营啤酒等传统消费品，仅与政策中消费品工业提质升级方向存在弱关联，不属于国家重点支持的新兴支柱或未来产业，整体政策契合度偏低。,"消费品工业, 轻工, 增品种、提品质、创品牌, 传统产业改造升级",success,17,啤酒属于轻工消费品，可归入政策中“传统产业改造升级—消费品工业”方向（扩大轻工优质产品供给、推动增品种提品质创品牌），但与纲要优先支持的新兴支柱产业和未来产业无直接关联。,6,业务为啤酒酿造与销售（熟啤酒、生啤酒、鲜啤酒、特种啤酒及碳酸饮料），属成熟传统酿造工艺，不涉及政策强调的集成电路、生物医药、高端装备、新材料等关键技术或核心环节。,8,公司处于消费品制造与销售的终端环节，未被纳入政策重点培育的先进制造业集群或战略性新兴产业链，在政策重点产业链中处于边缘位置。,11,行业增长主要依赖消费升级与品牌化经营，政策端仅有消费品工业提质、绿色制造等普惠性引导，缺乏专项资金、税收或重大工程等定向支持，政策红利空间较为有限。
300498,42,轻度契合,公司主营畜禽养殖与销售，属传统农业畜牧业，与十四五规划重点支持的新兴支柱产业、未来产业及数字经济方向关联度有限，仅在生物育种、绿色制造等条目上存在间接呼应，整体政策契合度偏低。,"生物育种, 生物经济, 消费品工业, 绿色制造, 智能农业管理",success,13,主营业务为肉鸡、肉猪等畜禽养殖与销售，属于传统农业畜牧业。政策文本中仅在'生物经济'部分提及'生物育种'，未将畜禽养殖列为重点支持方向，仅在绿色制造、消费品工业优质供给等传统产业改造升级条目下存在间接关联，政策方向匹配度有限。,9,养殖与销售属于传统农牧业务，非集成电路、生物医药、高端装备等政策强调的关键技术或核心环节。经营范围虽含'智能农业管理''技术服务'等表述，但政策文本未将畜牧养殖技术列为关键核心技术攻关方向，技术含量与政策关注点契合度低。,10,公司在农业产业链中处于养殖与销售环节，属于自身行业的核心位置，但相对于政策重点培育的集成电路、航空航天、新能源等战略性新兴产业链而言处于边缘位置，未被纳入任何政策重点产业链布局。,10,十四五规划及2021年政府工作报告的政策资源集中投向新兴支柱产业、未来产业和数字经济，农业养殖并非政策红利主要释放领域，未来政策支持空间相对有限，主要受益于食品安全、种业振兴等边缘性政策导向。
601328,42,轻度契合,公司为国有大型商业银行，主营业务未直接对应政策重点支持的产业方向，仅作为配套金融服务方与数字经济、数字化转型存在间接关联，整体契合度偏低。,"数字经济, 数字化转型, 服务业数字化转型",success,10,公司主营为商业银行及金融服务，存贷款、结算、金融投资等业务未直接列入政策明确支持的新兴支柱产业或未来产业方向；仅在“数字经济”“服务业数字化转型”等方向上存在间接关联，直接匹配度较低。,10,银行业本身不属于政策强调的关键核心技术环节，但公司在数字化改造、金融科技应用层面对应纲要中数字经济、区块链、数据要素等相关方向，具备一定技术关联，但非核心技术提供方。,12,银行作为金融中介，为集成电路、新能源、高端装备等重点产业链提供融资与结算支持，处于配套服务位置，而非任一政策重点产业链的核心环节。,10,政策文本未对银行金融业给出直接扶持举措，政策红利主要体现为服务实体经济和数字化转型带来的间接机遇，直接政策增量空间有限。
600085,42,轻度契合,公司主营中成药，与政策重点支持的创新生物医药方向关联有限，整体契合度较低。,"生物医药, 生物经济",success,13,公司主营中成药生产与销售，属于医药大行业，但产业政策重点支持创新药、高端医疗器械、基因治疗、细胞治疗、免疫治疗等方向，中成药未被直接列入核心支持领域。,7,中成药业务以传统配方和传统制造为主，与政策强调的关键技术、核心环节及前沿生物技术关联较弱。,10,公司处于医药产业链中的传统中药制造环节，并非政策重点培育的创新生物医药核心环节，产业链地位偏传统和边缘。,12,政策对生物医药整体有支持，但公司业务更依赖品牌、消费和传统医药市场，直接受益于政策重点方向的红利空间有限。
601939,42,轻度契合,公司为传统大型商业银行，业务与当前产业政策聚焦的新兴支柱及未来产业无直接关联，仅作为金融配套支撑相关产业，整体契合度较低。,"数字经济, 服务业数字化转型, 产业基础再造",success,8,公司主营为传统银行业及金融服务，不属于政策明确支持的新兴支柱产业（集成电路、航空航天、生物医药、高端装备、新能源汽车、新能源、新材料）或未来产业（类脑智能、量子信息、基因技术等），仅与'数字经济'中服务业数字化转型存在间接关联，政策方向契合度有限。,8,业务描述为存贷款、结算、票据、外汇、银行卡等传统金融业务，未涉及政策强调的关键核心技术、基础算法、高端芯片等环节；虽金融科技可辅助数字化转型，但主营业务本身技术含量与政策聚焦的技术方向关联较弱。,14,银行作为金融基础设施，为各类政策重点产业提供融资与资金支持，处于产业链的资金服务与配套环节，而非政策重点培育产业链（如集成电路、新能源、高端装备）中的核心环节，属于支撑性、配套性地位。,12,银行业为成熟且受严格监管的行业，难以直接享受新兴支柱产业与未来产业的政策红利；其增长更多依赖服务实体经济与数字化转型带来的间接机遇，政策驱动的直接增量空间有限。
601818,42,轻度契合,公司主营业务为传统商业银行金融服务，与政策明确支持的新兴支柱产业和未来产业无直接对应关系，仅通过融资支持和服务业数字化转型形成间接关联，整体契合度较低。,"服务业数字化转型, 数字经济, 数据要素, 产业基础再造融资支持",success,10,公司主营零售银行、公司银行及资金业务，属于传统金融服务行业，未直接列入“十四五”规划中的新兴支柱产业或未来产业方向；但银行的融资服务可为集成电路、新能源、生物医药等政策重点产业提供资金支持，并通过服务业数字化转型与数字经济方向形成间接关联。,9,主营业务为存贷款、结算、理财等传统金融业务，本身不涉及政策强调的集成电路、人工智能、量子信息等关键核心技术或核心环节；数字化、金融科技应用仅属银行自身运营升级，技术含量与政策关注的前沿科技领域关联有限。,10,银行处于政策重点产业链之外的金融服务配套位置，是产业发展的资金供给方而非产业链核心环节；虽能通过信贷、投行服务间接嵌入重点产业，但整体处于政策产业链的边缘配套地位。,13,政策大力推动数字经济、数据要素市场建设及服务业数字化转型，为银行数字化经营和金融产品创新提供一定政策空间，同时重点产业融资需求增长带来业务机会，但直接的政策红利释放较为有限。
600029,42,轻度契合,公司主营民航客货运输及配套服务，属传统交通服务行业，与政策重点支持的新兴支柱产业和未来产业无直接对应关系，仅通过智慧交通、智慧物流与服务业数字化转型等方向产生有限关联，整体契合度偏低。,"智慧物流, 智能交通, 服务业数字化转型, 数字经济, 物联网",success,11,公司主营为民航客货运输及相关服务，属于传统交通运输服务业。政策文本中的'航空航天'重点指向商业航天、卫星应用、海洋工程装备等制造与前沿领域，并非民航运输本身；仅在'数字化应用场景'中提及智能交通、智慧物流、服务业数字化转型等方向与公司业务存在间接关联，直接政策支持度有限。,9,航空运输属资本密集与运营密集型业务，核心在于航线网络、机队运营与安全管理，不属于集成电路、高端装备、人工智能等政策强调的关键技术或核心环节。经营范围中虽含互联网数据服务、物联网技术服务、信息系统集成等数字化内容，但属配套支撑性质，技术含量与政策关注的核心技术方向匹配度较低。,10,民航运输处于航空产业链的下游应用与服务环节，不在政策列明的集成电路、航空航天装备、新能源、新材料等战略性全局性重点产业链的核心位置，更多是技术成果的应用方和需求方，产业链地位偏配套、偏外围。,12,政策对民航运输业本身无直接的专项扶持表述，红利空间主要来自智慧物流、智能交通试点、服务业数字化转型以及数字经济基础设施带来的运营效率提升与增值服务拓展，但这些属于间接、渐进式利好，政策驱动的增量空间相对有限。
601933,42,轻度契合,公司主营为生鲜及食品用品零售，属终端流通服务业，与政策重点支持的新兴支柱产业和未来产业无直接关联，仅在消费品供给和商贸服务数字化方向存在有限联系，整体政策契合度偏低。,"消费品工业, 服务业数字化转型, 线上线下融合",success,10,公司主营为线下门店加线上的生鲜及食品用品零售，属于商品流通与零售服务业，不在政策优先支持的新兴支柱产业（集成电路、航空航天、生物医药、高端装备、新能源汽车、新能源、新材料）或未来产业清单内。仅在'消费品工业扩大优质产品供给'及'深入推进服务业数字化转型'方向上有间接、有限的关联。,7,零售业务本身技术含量较低，不涉及政策强调的关键核心技术（芯片设计制造、人工智能算法、高端医疗器械、动力电池等）。虽涉及互联网销售、数字广告、在线数据处理等数字化经营手段，但属于应用层的信息化运营，并非政策重点攻关的核心技术环节。,10,公司处于产业链的终端流通与销售环节，是消费品和农产品的下游渠道商，而非政策重点产业链（集成电路、航空航天、生物医药、新能源等）的核心或关键配套环节。对上游产业链的带动作用有限，整体处于政策聚焦产业链的边缘位置。,15,政策红利空间相对有限，但受益于消费升级、消费品'增品种、提品质、创品牌'以及服务业数字化转型、线上线下融合等方向，仍存在一定的政策环境支撑。整体看，与政策主攻方向的契合度低，难以获得大规模产业政策倾斜。
600004,42,轻度契合,公司主营业务为机场航空服务，与国家重点支持的航空航天制造、数字经济等核心产业方向关联有限，总体契合度较低。,"智能交通, 服务业数字化转型",success,12,主营业务为机场航空服务及延伸服务，属于航空运输服务业，与政策重点支持的航空航天（商业航天、卫星应用等）制造领域关联较弱；仅与智能交通、服务业数字化转型等方向有间接关联。,5,业务以传统地面保障、商业租赁、广告等为主，不涉及政策强调的关键核心技术（如集成电路、人工智能、高端装备等），技术含量较低。,10,机场在航空运输产业链中属于基础设施和配套服务环节，并非政策重点培育的核心产业链（如集成电路、航空航天制造、新能源等）的核心位置。,15,政策对交通基础设施数字化、智慧民航有一定支持，但公司主营业务偏向传统服务，直接政策红利空间有限，发展前景依赖行业整体增长。
601319,42,轻度契合,公司主营保险与资产管理等传统金融业务，与2021年产业政策聚焦的新兴支柱产业、未来产业和制造业升级方向无直接对应关系，仅通过服务业数字化转型和资金配套功能形成轻度关联。,"服务业数字化转型, 数字化应用场景, 智慧医疗, 数字经济",success,10,公司主营财产保险、人身保险与资产管理等综合金融服务，属于传统金融服务领域；给定的产业政策文本重点支持集成电路、航空航天、生物医药、新能源、新材料等新兴支柱产业及类脑智能、量子信息等未来产业，金融保险并未被直接列为政策支持方向。仅在'深入推进服务业数字化转型''数字化应用场景'等表述上存在间接、有限的关联。,9,业务本身为保险承保、投资管理等金融服务，不涉及政策强调的芯片设计制造、基因治疗、工业机器人、高端装备、人工智能算法等关键核心技术环节。仅在保险科技、数字化运营层面可与'服务业数字化转型''数字经济'存在边缘性关联，技术含量与政策核心技术方向匹配度较低。,11,保险属于金融服务业，在政策重点培育的先进制造业与战略性新兴产业链中并非核心环节，更多是作为风险保障和资金供给的配套支撑角色（如为新能源汽车、航天、生物医药等产业提供风险分散与长期资金），产业链地位属于外围配套而非核心。,12,政策未对保险业给出直接扶持条款，但纲要在'智慧医疗''数字化应用场景''服务业数字化转型'等方向可为健康险、农险、责任险等业务提供一定场景拓展空间，且保险资金可参与新兴产业长期投资。总体政策红利属间接、有限，增长空间主要取决于自身经营而非产业政策直接驱动。
601988,42,轻度契合,公司主营业务为综合金融服务，与政策重点产业无直接对应，仅通过金融科技和数字化转型与数字经济方向存在有限关联，整体契合度较低。,"数字经济, 服务业数字化转型, 数字化应用场景",success,11,主营业务以商业银行为核心，未直接列入集成电路、航空航天、生物医药等政策重点产业；金融科技和数字化转型与数字经济方向存在间接关联。,8,业务以传统金融和综合金融服务为主，技术含量主要体现在金融科技应用，而非政策强调的关键算法、高端芯片、基础软件等核心技术研发环节。,9,在政策重点产业链中主要扮演金融配套服务角色，为实体经济提供融资支持，不属于核心制造或数字技术核心环节。,14,政策推动数字经济和制造业升级可能带来间接金融服务与数字化转型需求，但公司主业不直接享受重点产业政策红利，政策空间有限。
600919,41,轻度契合,公司为商业银行，主营金融业务与政策重点支持的新兴产业、未来产业无直接对应关系，仅作为资金服务和数字化应用环节与政策存在间接、有限的关联，整体契合度偏低。,"数字经济, 数字化转型, 数据要素, 产业基础再造（资金配套）",success,9,公司主营为商业银行金融业务（存贷款、支付结算、资金、投行、融资租赁等），本身不属于政策明确支持的新兴支柱产业或未来产业方向；仅在数字经济与数字化转型、数据要素等方向存在间接关联，政策方向直接匹配度较低。,8,银行业务涉及网上银行、数字化风控、数据要素运用等，具备一定的金融科技与技术应用属性，但政策文本重点强调的关键技术（集成电路、人工智能算法、高端芯片、量子信息等）与公司核心业务技术内容无直接对应。,11,公司作为金融服务机构，处于政策重点产业链的资金供给与配套服务位置，可为集成电路、新能源、高端装备等产业提供融资支持，但属于产业链外围的资金服务环节，而非核心制造或技术环节。,13,在政策大力扶持新兴支柱产业和数字化转型的背景下，公司可通过服务实体经济和数字化金融服务获得一定发展空间，但政策红利并非直接指向银行主业，红利空间较为间接有限。
601668,40,轻度契合,主营业务与2021年国家产业政策重点方向关联有限，整体处于轻度契合。,"智能制造, 绿色制造, 建材, 工程机械",success,12,主营业务为房地产开发、房屋建筑工程和基础设施建设，不属于政策优先支持的新兴支柱产业或未来产业；仅经营范围中的建材、工程机械等与原材料优化升级、高端装备制造有局部关联。,8,业务以工程施工、房地产开发和勘察设计为主，未涉及集成电路、航空航天、生物医药、高端装备核心部件等政策强调的关键技术领域，技术含量匹配较弱。,10,在政策重点产业链中主要处于配套或边缘位置，可为基础设施和智能制造提供工程建造服务，但并非政策重点培育产业链的核心环节。,10,政策红利主要集中于新兴制造、数字经济、新能源等方向，公司传统建筑与房地产业务受政策直接支持有限，未来增长更多依赖传统投资周期。
601901,40,轻度契合,公司为综合性证券公司，主营金融服务业务，未直接落入政策明确支持的新兴支柱产业与未来产业目录，仅通过服务实体经济和数字化应用与政策形成较弱间接关联，整体契合度偏低。,"服务业数字化转型, 数字经济, 产业基础再造",success,10,公司主营为证券经纪、投资银行、资产管理、自营投资等金融服务业务，不属于政策文本中明确列示的集成电路、航空航天、生物医药、高端装备、新能源、新材料等新兴支柱产业，也不属于类脑智能、量子信息、氢能储能等未来产业方向；仅在'推进服务业数字化转型''数字经济发展'等泛化表述上存在间接关联，政策方向匹配度较低。,6,公司业务为金融中介与投资交易服务，不涉及政策强调的芯片设计制造、关键算法、基础软件、高端装备、动力电池、基因技术等关键技术或核心环节；虽涉及交易系统、金融科技应用，但并非政策重点攻关的技术领域，技术含量匹配度很弱。,11,作为资本市场中介机构，公司通过股权债券融资、并购重组、私募股权与公募基金管理等业务，间接为政策重点产业链上的企业提供融资与资源配置支持，处于资本服务配套位置，但不在政策界定的'战略性全局性产业链'核心或关键配套环节之中。,13,政策虽强调金融支持实体经济、提高直接融资比重，但所给政策文本的支持重点集中在制造业与科技产业本身，未对证券行业给出直接扶持安排；公司业务的红利更多取决于资本市场自身改革节奏，而非本政策文本所述方向的直接拉动，政策红利空间有限。
601162,40,轻度契合,公司为证券金融类上市公司，主营业务不在国家产业政策直接支持的新兴支柱产业、未来产业或数字化转型重点方向之列，仅作为资本市场中介间接服务于政策重点产业，整体契合度较低。,"资本市场服务实体经济, 战略性新兴产业融资, 产业基础再造（间接配套）",success,10,公司主营为证券经纪、投行、自营、资管、私募基金等金融中介业务，本身不属于产业政策所列的集成电路、航空航天、生物医药、新能源、新材料等新兴支柱产业或类脑智能、量子信息等未来产业方向；政策文本亦未将证券金融服务业列为直接支持对象，仅能通过服务实体经济融资间接与政策方向产生联系。,6,证券业务属金融服务范畴，不涉及政策强调的关键核心技术环节（如芯片设计制造、动力电池、基因治疗、人工智能算法、工业互联网等），技术含量维度与政策要求基本无交集。,12,作为资本市场中介机构，公司通过投资银行（承销保荐）、私募股权基金、另类投资等业务，为政策重点支持的科技型、制造型企业提供股权与债权融资服务，处于政策重点产业链的配套服务环节，而非核心制造或技术环节。,12,政策对新兴支柱产业与未来产业的大力扶持，客观上扩大了相关企业的融资与并购需求，注册制下资本市场服务实体经济的定位可为券商带来一定的业务增量；但该红利属间接传导，且政策文本未对证券行业本身给予直接支持，政策红利空间相对有限且不确定。
603288,40,轻度契合,公司主营调味品，属于传统消费品工业，与政策鼓励的消费品提质创牌方向有限相关，但整体不在国家产业政策核心支持方向内，契合度较低。,"消费品工业, 增品种、提品质、创品牌, 传统产业改造升级",success,15,主营业务为调味品生产与销售，属于传统消费品/食品制造领域，与政策中消费品工业‘增品种、提品质、创品牌’方向有部分关联，但不属于新兴产业或未来产业重点方向。,5,调味品生产以传统食品加工和发酵工艺为主，未涉及政策强调的集成电路、生物医药、人工智能、高端装备等关键技术或核心环节。,8,公司处于食品/调味品消费产业链，属于民生消费品配套环节，不在政策重点培育的新兴支柱产业或未来产业链核心位置。,12,政策对传统消费品升级和品牌建设有一定鼓励，但支持力度和直接政策红利有限，业务增长更依赖消费市场与品牌渠道，而非产业政策驱动。
000860,40,轻度契合,公司白酒与猪肉主业仅与消费品工业升级、生物育种等政策方向存在有限关联，整体契合度较低，属于轻度契合。,"生物育种, 消费品工业, 增品种、提品质、创品牌",success,13,白酒属传统消费品，部分契合消费品工业提质升级方向；种猪繁育可关联“生物育种”表述，但整体不属于政策优先支持的新兴支柱或未来产业。,7,白酒酿造、生猪养殖屠宰属传统工艺和民生加工，技术含量与政策强调的关键核心技术、前沿技术关联弱；种猪繁育仅具一般生物育种属性。,10,处于农业与食品消费品产业链，非集成电路、航空航天、生物医药等政策重点产业链核心环节，主要属于传统民生配套。,10,可受益于消费升级、种业振兴等一般性政策，但政策资源和高增长红利更多集中于新兴及未来产业，公司主业政策红利空间有限。
002945,40,轻度契合,公司为典型证券金融机构，业务与政策重点支持的新兴支柱产业、未来产业无直接对应关系，仅作为资本市场服务方间接服务于受支持产业的融资需求，整体契合度偏低。,"服务业数字化转型, 数字经济, 数据要素与资本市场服务",success,10,公司主营为证券经纪、自营、投行、资管等传统金融服务，不属于政策列明的集成电路、航空航天、生物医药、新能源、新材料等新兴支柱产业或未来产业；仅在'服务业数字化转型'层面存在间接关联，政策文本未将证券金融业列为重点支持方向。,8,业务核心为资本中介与投资管理，不涉及政策强调的芯片设计制造、关键算法、基因技术、储能等关键技术环节；仅金融科技/线上化系统建设与'数字经济'提及的数字化应用有边缘关联，技术含量匹配度低。,11,证券机构在政策重点产业链中属于外围的资金服务与融资配套角色，可通过承销保荐、股权投资为集成电路、生物医药、新能源等受支持产业提供直接融资支持，但本身不处于任何重点产业链的核心或关键配套环节。,11,自身业务不直接享受产业政策的财政、税收或项目红利，增长主要取决于资本市场景气与监管改革；仅能间接受益于政策扶持产业上市融资、并购重组需求增加带来的投行与投资业务机会，政策红利空间有限且不确定性较大。
601398,40,轻度契合,公司主营银行业务，与政策重点产业无直接对应关系，仅通过服务业数字化和金融配套服务形成有限关联，整体契合度较低。,"数字经济, 服务业数字化转型",success,10,主营业务为银行金融服务，不属于政策明确支持的新兴支柱产业或未来产业，仅与服务业数字化转型有间接关联。,8,业务包含网上银行、手机银行等电子渠道，体现一定数字化服务特征，但未涉及人工智能、大数据、区块链等政策强调的关键核心技术。,12,银行在政策重点产业链中主要承担资金融通和金融服务配套功能，并非集成电路、高端装备、新能源等核心产业链环节。,10,产业升级和数字化转型可能带来间接融资及数字化服务机会，但政策直接支持力度有限，政策红利空间相对较小。
600297,38,不契合,公司主营乘用车经销及后市场服务，处于汽车产业链下游服务环节，与国家产业政策重点支持的制造端和关键技术方向关联度有限，整体契合度较低。,"新能源汽车（间接关联）, 服务业数字化转型, 二手车流通服务",success,8,公司主营为乘用车经销、售后维修、融资租赁及二手车交易，属于汽车流通与后市场服务环节，政策文本重点支持的是新能源汽车整车制造、动力电池及关键零部件等制造端，并未将汽车经销与后市场服务列为鼓励方向，仅在新能源汽车消费普及和'服务业数字化转型'上存在间接关联。,5,公司业务为销售代理、维修保养、保险兼业代理、租赁等传统服务型业务，不涉及集成电路、人工智能、新能源、新材料等政策强调的关键核心技术或核心环节，技术含量较低。,10,公司处于汽车产业链下游的流通与服务端，属于面向终端消费者的配套环节，既非政策重点培育的整车制造、动力电池等核心环节，也非关键零部件与材料配套环节，产业链地位偏边缘。,15,新能源汽车销量增长与二手车流通活跃可为经销与服务业务带来一定需求，服务业数字化转型也可能带来效率提升，但政策红利主要流向制造与关键技术环节，公司作为流通服务商获得的直接政策支持空间有限。
